symbol,date,open,high,low,close,volume
alle,2015-06-01,62.47,62.47,61.89,62.04,358139
hpe,2016-02-02,13.7,13.97,13.36,13.45,9677516
atvi,2014-01-31,16.98,17.36,16.92,17.13,8471463
aph,2016-10-19,65.0,65.33,64.12,64.71,2203945
fast,2014-07-10,48.18,48.8,48.09,48.155,4039183
ctxs,2016-01-26,66.41,68.4,65.7,68.19,1536954
mac,2017-07-17,58.74,59.44,58.39,59.05,1011939
hrs,2017-10-05,134.14,135.0,134.0,134.79,411714
frt,2014-10-06,119.45,120.155,119.01,119.78,244847
chd,2016-05-09,48.495,48.945,48.33,48.54,1678164
ndaq,2014-04-16,34.38,34.98,34.24,34.73,2141164
all,2017-03-21,82.46,82.7,81.59,81.69,2179342
wba,2017-08-28,81.32,81.68,81.01,81.16,3859569
rht,2016-02-09,60.42,62.87,60.03,61.6,2104112
ice,2016-04-20,48.54,48.6728,48.084,48.52,2620020
dte,2016-12-30,99.04,99.29,98.17,98.51,571441
intc,2014-02-26,24.74,24.98,24.61,24.8,19820163
cvs,2015-06-15,102.87,103.345,101.86,102.58,5501454
cog,2014-02-19,39.55,40.98,39.55,40.07,8361457
pfg,2017-08-10,65.56,65.61,64.42,64.43,1023176
dltr,2015-04-09,83.9,84.0,82.45,82.75,2589975
aee,2015-09-25,41.17,41.825,40.805,41.37,1716712
ndaq,2016-09-23,69.79,70.56,68.93,69.46,1030923
key,2016-10-24,13.1,13.25,13.09,13.1,12880843
pki,2014-11-12,43.83,43.93,43.64,43.78,483630
cog,2015-11-09,22.25,22.78,22.125,22.57,4184749
ame,2015-03-05,52.99,53.11,52.59,52.92,1278981
pki,2015-10-27,49.69,50.2,49.55,50.07,795246
de,2014-12-08,89.61,90.1,88.63,88.84,2000960
adsk,2014-01-24,51.65,51.65,50.25,50.44,4254062
ph,2014-03-19,119.92,120.92,118.69,119.66,770734
scg,2016-06-23,71.66,71.75,70.81,71.35,576930
navi,2017-11-02,12.11,12.42,11.91,12.36,6609544
ajg,2016-01-21,36.9,37.17,36.67,36.75,916530
omc,2014-10-07,67.38,67.4,65.92,66.0,2242374
blk,2016-03-11,330.0,340.185,326.65,339.65,905925
vrsk,2015-01-29,64.08,64.53,63.66,64.255,1008957
phm,2014-07-30,18.41,18.48,18.0,18.14,5278863
aep,2016-03-10,64.3,64.44,63.475,64.13,1951529
bf.b,2017-05-03,47.5,47.7,47.26,47.39,535108
kim,2016-03-28,27.83,28.03,27.785,28.01,2050266
anss,2017-05-01,110.4,111.2,109.94,110.9,348191
goog,2015-12-14,741.79,748.73,724.17,747.77,2421236
pki,2015-01-29,44.25,44.91,44.0,44.86,1382883
hrs,2017-03-08,109.73,110.15,109.3,110.03,759899
omc,2016-02-18,75.39,76.52,75.25,76.01,2036312
hrb,2015-07-22,32.15,34.62,32.01,32.87,5616522
kors,2017-07-20,34.87,35.14,34.715,35.02,839101
trow,2017-04-13,70.31,71.04,69.88,70.26,1744344
abt,2015-08-07,50.4,50.44,49.365,50.11,4351800
aep,2016-08-24,66.12,66.4699,65.76,66.34,1584100
hpq,2016-01-07,11.05,11.05,10.72,10.77,25487650
tdg,2017-05-18,241.86,248.24,237.54,247.8,1356318
key,2017-03-06,18.94,19.07,18.74,18.99,10382434
rjf,2017-10-30,84.91,85.55,84.68,85.01,618152
mcd,2014-05-15,102.78,103.0,102.15,102.5,3810901
d,2015-12-04,65.54,66.69,65.44,66.6,2828075
nee,2017-08-01,146.95,147.33,146.08,146.75,1478948
aiv,2016-06-20,41.84,42.19,41.43,41.51,1119255
wmt,2016-07-14,73.79,74.11,73.61,73.7,6646403
cbs,2017-11-14,55.92,56.75,54.7,56.41,23062473
intu,2014-02-10,71.54,71.57,70.99,71.45,1774811
fb,2017-05-24,148.51,150.23,148.42,150.04,17940668
ebay,2017-10-12,38.31,38.5,38.055,38.09,10045740
xray,2014-02-11,45.71,46.44,45.42,46.28,818041
fl,2015-07-10,69.5,69.82,68.66,69.56,1300247
mas,2017-06-05,37.64,37.73,37.26,37.27,1609470
nclh,2017-06-20,53.51,53.92,52.95,53.1,1091471
pgr,2016-12-06,33.34,33.59,33.33,33.44,7083062
aon,2014-07-31,85.59,85.9,84.32,84.36,1595103
pvh,2017-06-29,113.6,114.52,112.74,113.78,1086520
slb,2016-04-13,75.98,77.55,75.7,77.37,8647454
pcln,2015-12-11,1290.53,1299.74,1282.19,1285.33,535879
cboe,2015-09-10,64.58,65.65,64.408,65.4,533595
ko,2014-03-25,38.49,38.8,38.46,38.62,16898937
ups,2015-09-02,96.24,96.73,95.18,96.71,3578934
mgm,2015-04-29,21.48,21.73,20.88,21.11,19828765
sna,2015-11-30,172.46,173.14,171.48,172.16,413366
vfc,2015-12-01,64.78,65.66,64.45,65.6,1676685
cah,2014-05-15,64.97,65.18,64.65,64.93,1513697
c,2017-05-11,60.25,60.915,59.92,60.7,16314044
afl,2016-11-09,70.44,72.07,69.85,71.6,2518511
csra,2017-07-31,32.84,32.94,32.39,32.61,463583
ulta,2016-12-08,254.57,256.63,253.17,253.29,736032
ulta,2015-06-03,154.51,157.0,153.6732,156.26,905274
apa,2015-01-06,59.74,61.23,58.73,59.26,4555589
gww,2015-10-27,204.22,205.496,202.13,202.46,831355
mar,2014-08-27,69.04,69.21,68.78,68.88,1421409
itw,2015-12-31,92.79,93.42,92.41,92.68,1071056
hum,2014-05-29,124.89,125.35,123.55,124.56,814043
gpn,2014-02-06,32.045,32.5249,32.045,32.49,836168
sbux,2015-09-25,58.92,58.96,57.74,57.99,10627026
blk,2016-08-04,367.67,369.16,365.65,366.25,453224
cci,2014-03-14,75.01,75.8599,74.88,74.94,1227753
wynn,2016-12-20,90.33,91.06,88.0,88.31,4095955
nwsa,2015-02-11,16.77,16.87,16.665,16.76,3838347
abbv,2014-02-03,49.4,49.49,47.06,47.35,10315368
scg,2017-02-08,69.61,70.315,69.61,70.25,525682
mck,2015-09-24,196.78,198.11,193.49,197.24,1401511
grmn,2017-12-27,59.34,59.74,59.28,59.46,403798
whr,2014-04-30,152.17,153.59,151.4738,153.38,585907
pvh,2014-10-02,120.2,122.19,119.4,121.93,575418
esrx,2016-06-10,76.11,76.53,75.59,75.91,3627398
kss,2014-06-05,54.33,54.36,52.96,53.69,2470377
abt,2017-01-20,40.51,40.77,40.345,40.46,5908000
cinf,2016-06-10,70.37,70.73,70.0,70.47,524531
it,2015-11-17,86.07,86.85,85.79,86.14,266008
sna,2015-06-17,158.05,158.43,156.79,157.99,186144
ual,2014-04-02,47.01,48.2,46.95,47.23,3946326
yum,2015-12-16,73.1,73.75,72.09,73.54,3172549
slb,2017-07-13,65.47,66.54,65.44,66.49,6252255
sbac,2015-03-27,119.24,121.08,118.61,120.74,1318234
bax,2014-03-25,67.02,68.42,66.96,68.39,4171181
sbac,2016-09-14,109.29,109.62,107.92,108.73,916447
etr,2016-03-07,74.0,74.59,73.58,73.94,1185782
gpc,2014-09-24,87.64,88.93,87.64,88.72,441852
gild,2015-02-25,104.84,105.0,103.8997,104.43,7270157
bk,2014-08-06,38.75,39.51,38.69,39.33,4988210
gm,2016-12-19,36.49,36.73,36.15,36.4,10960811
avgo,2016-03-01,135.37,138.64,134.62,138.43,4490578
ess,2015-12-10,230.33,231.59,228.8,229.43,292594
wdc,2015-11-13,62.05,62.72,60.12,60.23,3633734
xyl,2017-02-08,47.16,47.22,46.86,47.0,1608642
fmc,2016-05-12,48.06,48.64,46.86,46.99,1970398
tmk,2014-03-17,52.2267,52.5134,52.08,52.2534,595451
iff,2014-07-17,103.89,104.4,103.25,103.42,306546
luv,2017-08-08,55.31,55.45,54.58,54.81,5306840
lnt,2017-05-24,41.0,41.27,40.985,41.12,1742257
cb,2017-03-15,137.93,138.55,137.2827,138.26,1421960
exc,2014-05-27,34.67,35.95,34.66,35.38,13649702
hum,2014-10-28,131.14,134.905,130.515,134.73,806795
frt,2016-05-13,156.22,156.22,153.51,155.25,384404
tmo,2015-10-01,122.7,123.06,121.0,122.1,2043061
mcd,2017-04-25,138.14,141.99,137.1836,141.7,10893766
tsn,2014-02-21,39.295,39.32,38.475,38.91,3838294
o,2014-10-06,41.13,41.5399,41.1,41.28,1542861
mas,2015-10-01,25.35,25.72,25.09,25.67,6767171
hal,2016-01-13,31.92,32.09,30.39,30.46,16443776
stz,2016-01-04,141.03,141.08,138.45,140.69,1765911
omc,2017-03-23,84.65,85.4,84.24,84.52,1383420
nue,2015-09-22,39.49,39.78,38.7278,39.13,2467199
celg,2016-04-12,103.33,105.7999,103.14,105.26,3996798
mtd,2014-10-03,252.75,254.05,251.56,252.34,118356
mgm,2016-11-08,27.28,28.3,27.28,28.0,13466826
ilmn,2016-06-28,136.41,138.9,133.58,135.01,1168377
wmt,2015-07-30,72.03,72.53,71.7803,72.16,4604530
adp,2016-07-14,95.75,95.78,95.01,95.21,1330874
ksu,2015-12-11,74.22,75.68,74.0,74.63,1891728
cvs,2017-07-06,79.81,79.93,78.66,78.71,4425526
avb,2014-05-13,139.96,141.29,138.84,139.14,583980
etr,2017-06-08,80.25,80.3,78.875,79.31,1486825
ads,2014-09-05,261.51,263.98,260.93,261.97,515290
eix,2017-01-19,72.1,72.55,71.54,71.72,1219056
ups,2015-08-12,102.56,103.12,101.55,102.82,3868595
alxn,2014-04-08,146.52,149.17,143.37,147.66,2032625
antm,2017-12-13,229.74,232.95,228.36,232.06,2604697
holx,2017-10-27,37.13,37.43,36.89,37.24,2953423
reg,2016-12-06,66.39,66.85,65.81,66.01,954055
holx,2017-03-29,42.41,42.75,42.31,42.63,2995751
sig,2015-10-23,148.32,148.43,144.44,144.76,1135573
ilmn,2015-04-22,198.78,199.48,187.45,190.04,4836282
cvs,2017-05-08,80.88,81.3168,80.81,81.05,2846270
ayi,2015-10-26,209.53,209.98,205.408,207.8,380072
hog,2017-03-28,60.08,60.98,60.08,60.69,880695
etn,2014-04-17,73.53,74.26,72.99,73.82,2757117
navi,2015-12-09,11.69,12.14,11.66,11.74,3540233
kmx,2015-02-05,64.66,64.98,64.24,64.53,1384175
hii,2014-11-07,106.0,107.02,105.5,106.83,546056
mtd,2015-05-22,330.44,331.55,328.6,330.59,110284
vz,2014-11-06,50.37,50.38,49.67,50.28,13293223
pnr,2015-04-01,62.71,63.48,61.975,62.99,1130752
aap,2016-01-28,152.96,153.7,145.67,148.56,1002058
amd,2016-11-08,6.85,7.18,6.75,7.0,37728535
bwa,2015-05-14,61.5,61.75,61.26,61.66,937559
low,2016-12-13,74.87,75.19,74.37,74.65,6357703
cvs,2014-08-04,76.52,77.48,76.5,77.37,4397714
rost,2015-01-28,47.445,47.995,46.81,46.83,2098378
msft,2017-01-31,64.86,65.15,64.26,64.65,25270549
spg,2017-12-14,166.57,167.78,165.29,165.63,1342814
slb,2017-08-23,63.1,63.5,62.87,63.19,4433403
bax,2016-07-13,47.13,47.22,46.74,46.82,2485229
cat,2014-05-13,106.5,108.21,105.82,107.15,3951489
aal,2014-07-07,41.72,41.72,39.92,40.1,14227133
wfc,2016-10-27,46.42,46.81,46.26,46.41,25661020
amp,2014-03-27,108.33,109.0,106.85,107.02,1137791
rcl,2017-04-28,106.32,110.6,105.42,106.6,6738330
sni,2016-04-08,65.42,66.01,64.8,65.18,844634
eqt,2015-06-23,82.1,84.31,81.86,84.14,1506590
dps,2015-03-16,76.91,77.68,76.83,77.27,1523060
iqv,2016-03-04,64.72,66.0,64.27,65.44,779638
bwa,2014-11-19,57.19,57.215,56.43,57.09,2178420
whr,2014-02-14,138.41,140.38,137.62,138.56,1381049
o,2017-09-18,59.82,59.99,59.28,59.56,1284752
ma,2017-09-05,132.84,132.93,131.68,132.66,2763402
nke,2014-02-20,37.495,37.875,37.43,37.79,5581594
cb,2016-02-23,116.63,116.74,115.49,115.7,1316790
dhr,2017-04-03,85.66,85.945,85.08,85.48,2563353
pdco,2015-08-24,47.08,48.84,45.8,47.79,1675640
stt,2016-05-18,59.69,61.63,59.33,61.5,2352630
dltr,2015-11-25,74.5,76.0,74.21,74.93,3657409
chrw,2014-09-17,67.41,68.22,67.25,68.08,1308803
cbg,2014-08-05,30.98,31.01,30.44,30.59,2410578
sti,2016-11-04,44.96,45.445,44.49,44.87,2519413
stx,2014-01-06,56.74,57.57,56.55,56.95,3258094
nvda,2017-10-04,179.62,181.77,178.14,180.87,10696220
jci,2017-04-20,41.52,41.94,41.39,41.73,2947836
amg,2015-02-24,216.54,219.84,216.54,218.12,416982
irm,2015-07-01,30.95,31.6,30.89,31.48,2319338
stt,2016-04-20,60.56,61.81,60.1801,61.75,2436887
adp,2017-11-13,110.98,112.055,110.55,111.53,3716817
ctl,2017-05-11,25.1,25.13,24.44,24.44,8698798
cms,2014-01-02,26.8,26.8,26.205,26.3,2218229
kss,2016-10-19,42.69,43.85,42.38,43.83,2731428
intc,2015-02-27,33.63,33.64,33.21,33.25,24427300
cag,2016-09-19,43.32,43.4,43.0,43.2,2978403
mdlz,2017-06-05,47.15,47.2,46.805,47.0,6341918
regn,2017-10-31,407.4,409.945,400.19,402.62,1051225
amzn,2015-09-02,505.09,510.86,497.72,510.55,3707116
syy,2015-11-16,39.97,40.62,39.87,40.59,3517548
rrc,2014-09-16,72.61,73.72,72.2,73.33,2132920
tmk,2014-08-04,52.87,53.43,52.72,53.3,622114
lnt,2015-10-14,29.775,30.015,29.725,29.765,1248660
chk,2015-03-11,14.02,14.43,13.94,14.29,31401470
mtb,2014-12-10,126.75,127.59,123.0,123.27,1156054
mac,2015-04-14,81.9,82.59,81.09,81.12,1620963
t,2014-09-30,35.26,35.3975,35.1,35.24,20024720
dvn,2017-05-18,37.0,37.5,36.76,36.9,5053665
dg,2014-05-06,56.79,57.45,56.4,56.92,4453158
abc,2015-04-07,112.91,113.49,112.45,112.68,1189853
mmc,2016-12-16,68.35,68.96,68.1,68.46,4240768
gww,2017-05-04,191.44,191.99,185.8,187.54,1147806
vmc,2014-12-31,66.52,67.42,65.64,65.73,680703
fcx,2017-06-26,11.9,11.96,11.73,11.82,13970151
dfs,2017-03-10,71.66,71.86,71.01,71.52,1631714
wm,2016-06-10,62.62,62.92,62.4,62.62,1225411
hlt,2017-03-03,57.72,57.785,56.47,57.75,3303351
fbhs,2014-07-30,37.33,37.55,36.98,37.24,2723343
cat,2016-08-16,84.21,84.36,83.64,84.29,3161753
aep,2017-08-01,70.98,71.05,70.32,70.88,1879494
hig,2014-09-22,37.65,37.67,37.28,37.33,2879131
ulta,2014-01-28,82.7,84.41,82.7,84.25,995776
aee,2015-02-06,44.89,44.89,42.67,42.89,1977761
cop,2015-09-29,46.28,46.6929,45.72,46.57,7977997
trip,2016-10-13,62.66,62.66,61.75,62.24,1737510
algn,2014-07-11,54.57,54.8,53.46,54.09,779923
vrtx,2014-02-20,83.07,84.46,81.86,84.01,1234439
oxy,2017-04-10,63.29,64.44,63.24,64.14,4063136
rf,2014-10-10,9.71,9.85,9.59,9.59,15840323
swks,2014-10-09,54.03,54.25,52.15,52.23,2926148
bdx,2016-12-28,167.22,167.27,165.25,165.87,463184
lh,2017-04-18,141.81,142.49,141.09,142.19,511355
swks,2016-07-15,67.72,67.74,67.02,67.39,1791446
cbg,2017-05-09,36.42,36.46,36.11,36.26,1345814
ivz,2017-01-12,30.89,31.15,30.46,31.05,2984667
nws,2015-04-14,15.97,16.03,15.84,15.85,878925
ccl,2014-01-30,39.99,40.22,39.73,40.04,2034379
aep,2016-04-20,65.86,66.11,63.56,63.7,4650565
lmt,2015-10-23,218.0,219.42,217.23,219.32,1280865
awk,2017-03-29,77.07,77.35,76.47,77.17,1035917
lb,2017-02-07,59.37,59.61,58.2,58.28,2350151
exr,2014-09-04,53.88,53.99,53.51,53.71,457597
cag,2014-09-15,32.33,32.375,32.14,32.35,3597611
unm,2014-12-01,33.02,33.07,32.6,32.93,1855202
xel,2014-03-25,29.81,30.11,29.62,30.02,2629916
navi,2017-04-04,14.67,14.825,14.54,14.73,2203684
syk,2015-02-04,93.06,93.51,92.25,92.47,1557673
hbi,2017-03-30,20.92,20.97,20.61,20.71,2917959
antm,2016-01-13,135.62,137.17,133.08,134.14,2171298
cah,2016-06-30,77.36,78.17,76.97,78.01,2992890
vfc,2017-10-12,64.37,64.59,63.995,64.44,1889101
biib,2017-02-03,264.98,266.0,261.76,264.67,1537510
ilmn,2015-04-14,190.16,191.41,187.02,188.16,768312
cost,2015-09-25,145.95,146.9,145.01,145.55,1845691
mar,2014-07-30,66.22,66.47,64.36,65.41,3930702
myl,2017-12-06,37.1,37.43,36.59,36.99,5686653
amgn,2015-09-24,144.72,145.63,141.36,143.51,3519203
stt,2016-07-06,52.05,52.19,51.22,52.12,3997466
rrc,2017-04-04,28.97,29.79,28.7,29.76,5869636
peg,2015-08-31,40.36,40.49,39.64,40.25,4389119
mtd,2016-05-16,368.21,371.98,366.65,369.89,154322
msi,2017-08-21,86.71,87.64,85.68,87.2,1406849
hca,2017-03-02,87.72,88.16,87.29,87.34,1290719
ben,2016-12-16,39.6,39.93,39.195,39.28,4152778
met,2016-10-19,46.98,47.16,46.63,46.85,5998953
ci,2015-10-21,142.93,143.14,128.02,136.61,3515943
uri,2015-12-23,72.78,75.09,72.505,74.82,2115270
zts,2014-11-18,44.879,44.94,43.03,44.19,12181375
ci,2016-05-04,136.94,137.74,134.71,135.3,1038495
alxn,2017-05-25,104.36,104.49,98.4,98.5,8367992
hii,2015-03-09,137.66,140.38,136.842,139.29,362893
pm,2016-03-04,93.29,94.9066,93.25,94.49,5729294
bwa,2017-09-06,46.26,46.5,45.69,46.42,1458766
pcln,2017-09-26,1835.45,1843.42,1820.22,1825.92,452741
hon,2017-02-27,124.6,125.1,124.24,124.89,4086604
mchp,2017-01-17,66.02,66.126,64.68,64.95,1485877
sna,2015-05-27,156.65,157.85,155.815,157.51,165214
ca,2016-06-13,32.83,33.0,32.63,32.76,3668636
nrg,2014-02-10,27.69,27.73,27.43,27.58,2916337
cms,2017-11-08,48.79,49.17,48.72,49.13,2918844
orly,2014-03-11,150.68,151.366,149.27,149.55,325058
kr,2014-09-18,26.195,26.275,26.085,26.245,4559714
afl,2017-05-01,75.06,75.21,74.43,74.44,1901854
arnc,2015-07-09,32.22,32.91,31.71,31.77,13412560
dal,2017-03-30,46.02,46.48,45.91,46.27,4909066
pvh,2016-10-05,112.41,112.7,111.13,111.17,655112
intc,2016-07-27,35.0,35.28,34.63,34.83,23601763
jci,2014-07-17,47.1832,47.623,46.733,46.7644,2230444
goog,2015-08-20,655.46,662.99,642.9,646.83,2855299
peg,2016-06-17,44.48,44.825,44.14,44.81,3714407
ilmn,2017-09-15,211.0,211.87,208.96,210.72,942620
hrb,2016-02-01,33.8,34.57,33.7,34.47,2292025
aet,2014-04-09,73.07,74.41,72.97,74.0,2554819
crm,2014-07-28,54.74,55.2,53.86,54.0,4017730
cah,2017-10-09,65.83,65.88,64.23,64.92,3508250
uri,2016-01-27,56.4,57.9,54.73,55.84,3412637
unm,2015-04-08,33.26,33.44,33.1,33.29,1473765
oke,2017-02-16,54.75,55.09,53.94,54.03,1918102
ess,2017-09-06,266.89,267.49,262.73,262.77,426427
m,2016-01-12,38.87,39.1,37.61,38.61,10161368
xlnx,2014-05-02,46.68,46.92,46.34,46.37,2240153
txt,2017-10-03,54.63,54.69,54.27,54.5,1348769
txn,2014-05-19,45.21,45.83,45.13,45.6,4692168
adi,2014-05-23,51.89,52.46,51.61,52.39,1578594
bwa,2014-06-30,65.34,65.46,64.8,65.19,963279
acn,2017-07-25,128.25,129.31,127.68,128.95,1599954
adm,2017-09-08,42.52,42.65,42.34,42.37,2387740
azo,2017-12-18,705.67,708.445,696.14,704.4,428170
qrvo,2017-12-13,68.14,69.085,67.06,67.29,1565277
uhs,2015-07-16,141.42,141.83,139.43,141.25,788768
has,2015-07-28,79.9,79.9,79.05,79.57,1135575
eqr,2014-08-21,67.14,67.43,66.925,67.1,1196374
swk,2014-01-29,77.45,78.82,77.2,78.03,1965700
ctsh,2016-03-01,57.87,58.42,57.42,58.21,5542681
holx,2016-04-12,35.31,35.31,34.91,35.23,1973249
alle,2017-02-21,73.2,74.67,73.18,74.51,1120417
emn,2014-03-13,85.62,86.18,84.02,84.45,1864370
zts,2015-04-28,46.72,46.82,45.64,45.73,4492421
aee,2015-04-16,41.62,41.73,41.15,41.32,1673835
ame,2017-07-12,62.0,62.31,61.885,62.22,973816
jnpr,2017-03-10,27.89,28.09,27.84,28.01,4549425
foxa,2016-06-08,29.24,29.46,29.18,29.44,5622600
kmx,2016-06-29,47.22,48.31,47.16,48.02,2751181
ko,2016-11-29,41.52,41.52,41.14,41.15,11421921
ctxs,2016-12-09,90.38,90.55,89.15,89.32,840565
antm,2017-03-14,165.97,167.2,163.19,165.18,1279434
dva,2016-04-07,74.3,74.94,73.68,73.95,753396
low,2017-03-29,82.26,82.62,81.72,82.21,3968437
gm,2017-02-14,36.72,37.4,36.67,37.24,31403336
xel,2016-05-05,40.9,41.3,40.64,40.84,3005216
cop,2016-06-30,43.72,44.12,43.21,43.6,9342248
ni,2014-09-08,40.34,40.63,40.1319,40.39,1519096
dis,2016-01-05,102.67,102.67,99.89,100.9,16212908
sbac,2015-02-04,117.6,119.44,117.1,118.73,713226
c,2017-05-05,60.49,60.58,60.1,60.24,11484293
hsy,2016-03-17,93.01,93.255,92.5,92.64,995412
dfs,2017-04-06,66.08,66.89,65.26,66.53,3195558
ko,2016-11-10,41.86,42.26,40.855,40.94,33245534
ayi,2015-03-12,160.89,161.85,160.15,161.14,141482
aiz,2015-01-27,64.68,65.38,64.67,65.12,454718
duk,2014-08-27,72.45,72.955,72.335,72.93,1889994
csx,2017-08-07,48.81,49.715,48.45,49.62,6396441
rsg,2015-05-26,40.59,40.59,39.745,39.88,1933794
coty,2016-07-22,26.61,26.78,26.33,26.6,598574
pxd,2015-09-28,120.89,121.4102,116.97,117.05,1440781
sbux,2015-01-29,44.005,44.65,43.785,44.525,12475860
intu,2016-05-02,101.4,102.33,100.62,102.21,1806726
esrx,2014-03-20,77.33,78.18,77.3,77.92,3478835
algn,2015-04-10,53.0,54.68,52.95,54.29,1917238
pkg,2015-04-22,70.25,72.7,69.3101,70.68,5080046
xrx,2016-12-28,35.72,35.84,34.92,35.04,1739742
cah,2014-08-14,72.11,72.38,71.845,72.13,945447
pbct,2014-08-08,14.43,14.53,14.405,14.51,1581040
has,2015-12-01,73.74,73.93,72.07,73.13,1793482
luk,2016-05-19,17.6,17.79,17.42,17.79,2477324
mdt,2014-06-13,61.93,61.93,60.59,60.7,2085267
pld,2014-01-06,37.62,37.74,37.15,37.4,3030580
yum,2017-10-27,75.99,76.05,75.13,75.24,2097888
see,2015-06-26,52.0,52.68,51.96,52.6,2670688
aap,2014-03-26,124.36,124.51,122.68,122.75,593110
glw,2017-08-23,28.24,28.59,28.2,28.48,4000838
bmy,2015-03-17,67.61,67.84,67.26,67.62,5293728
cma,2014-05-15,46.66,46.84,45.34,45.9,2265953
ibm,2016-05-25,148.93,152.09,148.5001,151.69,4358039
mdlz,2016-08-19,43.07,43.28,42.83,43.055,4704483
txt,2016-11-23,45.29,45.87,45.09,45.78,1059112
peg,2014-09-16,36.85,37.985,36.77,37.96,4644430
wdc,2016-12-02,61.51,63.65,61.51,63.35,3496934
aal,2014-05-22,38.3,38.88,38.3,38.72,6414652
oxy,2015-01-16,76.47,78.26,76.4,78.06,6564058
ma,2015-04-01,86.73,86.74,85.37,86.74,4737377
pnc,2014-12-01,87.37,87.37,86.08,86.59,2148547
apc,2016-03-11,44.35,47.13,44.1,46.29,14798338
bby,2016-08-04,33.4,33.859,33.185,33.45,2722104
fitb,2017-03-14,26.74,26.97,26.33,26.75,4538277
algn,2016-04-25,73.79,74.52,73.54,74.28,459761
twx,2016-08-18,81.11,81.24,80.6,80.83,4627755
ppg,2015-09-15,94.16,95.33,93.67,94.28,2385582
nov,2016-08-03,31.93,32.87,31.82,32.66,3979100
rjf,2015-02-13,57.33,57.65,56.82,57.05,611215
ecl,2016-10-04,121.05,121.26,119.69,120.16,932843
ipg,2014-06-10,19.64,19.775,19.57,19.58,8219193
jci,2017-06-06,41.85,41.87,41.23,41.26,5939679
lmt,2014-08-05,167.79,169.16,166.56,166.93,1218909
tel,2016-01-11,58.6,59.02,57.34,57.92,3622128
mkc,2017-04-05,99.21,100.88,99.06,100.64,1396561
rhi,2015-09-22,50.59,50.88,50.31,50.8,951428
lly,2016-01-06,82.69,84.88,82.495,83.58,6628432
orly,2017-03-21,273.71,274.87,270.09,270.5,546257
m,2014-07-22,56.61,57.15,56.61,56.98,2884985
gww,2014-06-19,259.43,263.11,258.63,261.1,479857
are,2016-03-28,88.68,90.16,88.22,90.08,551357
coty,2017-01-18,19.18,19.34,18.87,18.93,3881143
whr,2016-07-05,166.26,166.93,161.97,163.96,629896
ntrs,2017-08-10,88.94,89.07,87.09,87.2,1845824
hrb,2014-03-27,28.95,29.02,28.51,28.58,3318926
pcar,2016-03-08,53.15,53.49,52.15,52.32,2909173
syf,2016-02-09,24.28,25.32,24.08,25.08,13511563
cpb,2017-04-10,56.11,56.71,56.05,56.5,1535840
eqt,2015-05-18,90.23,90.61,89.22,89.53,1802665
aal,2014-09-12,38.09,38.51,37.63,37.65,8233283
cah,2016-01-21,80.32,81.53,79.39,80.08,2161351
aap,2017-07-11,101.15,101.9334,99.37,100.25,1433046
ccl,2016-04-29,49.15,49.79,48.25,49.05,5878713
hpq,2015-11-02,12.47,14.0,12.41,13.83,51620791
ko,2016-04-20,45.34,45.38,44.06,44.37,40360297
antm,2014-01-10,92.74,92.95,90.86,91.99,1580743
fls,2014-04-24,77.49,77.49,73.01,73.96,4158497
ulta,2015-03-03,143.25,143.25,141.6001,142.03,662113
afl,2014-05-21,61.93,62.24,61.69,62.17,1116322
emn,2014-11-25,86.87,87.61,86.29,86.4,908225
csx,2016-05-23,25.71,25.87,25.55,25.58,4702896
adm,2016-05-25,42.29,42.73,42.13,42.48,4010675
trv,2016-04-01,116.42,117.55,115.91,117.4,1478969
dhr,2015-06-12,85.82,85.89,84.92,85.05,3206696
uhs,2016-02-16,101.0,106.25,100.99,106.1,1406213
scg,2014-09-18,50.49,50.66,49.76,49.93,576319
dvn,2014-04-15,67.78,68.9,67.59,68.68,3481288
twx,2017-12-27,91.85,91.89,90.9,91.37,3447205
fitb,2014-06-20,21.65,21.78,21.51,21.59,7451550
amzn,2014-04-11,314.0,316.5,309.5,311.73,7292028
dhr,2014-01-28,74.97,76.57,74.14,75.21,4370403
cdns,2017-07-11,33.86,34.23,33.815,34.15,1012708
wec,2017-01-09,58.9,59.125,57.98,57.98,1576224
bac,2014-09-18,16.88,17.15,16.87,17.04,111923229
mrk,2017-04-12,62.37,63.21,62.28,63.05,9509164
bmy,2017-04-18,52.68,53.15,52.59,52.93,8036674
d,2016-02-19,69.55,69.77,69.0,69.46,4156575
bsx,2017-05-19,26.18,26.56,26.18,26.41,7924635
lrcx,2017-12-01,190.0,191.27,180.69,187.81,5659574
mos,2016-09-21,25.3,25.66,25.02,25.32,4077447
cms,2014-08-05,28.72,28.86,28.305,28.39,2056315
nclh,2014-01-15,36.08,37.05,35.85,36.89,840250
ir,2014-06-27,62.31,62.76,62.2,62.7,3799419
cof,2015-05-22,84.9,85.36,84.61,85.02,1740838
nwsa,2014-11-26,15.45,15.69,15.41,15.68,3861936
mmm,2015-12-15,151.99,153.02,147.08,148.13,8645905
pvh,2015-08-28,118.0,119.34,116.27,116.98,1488914
usb,2014-05-22,41.27,41.42,41.135,41.37,3960869
unp,2014-05-21,97.29,98.015,97.22,97.625,3088648
eog,2016-01-20,59.73,60.88,57.15,60.24,10621636
amg,2014-03-19,188.47,189.36,186.42,187.84,294719
irm,2016-04-28,35.85,36.62,35.84,36.24,2936657
